Año,Cuatrimestre,Materia,Comision,Horario,Profesores,Inscriptos
2011,Segundo Cuat.,93.03 - Matemática III,A,"Lunes 10:00 - 12:00 Aula externa: 120
Lunes 14:00 - 16:00 Aula externa: 120
Jueves 09:00 - 11:00 Aula externa: 130","['Peralta', ' Nora Beatriz\nCederbaum', ' Silvia']",36 / 36
2011,Segundo Cuat.,93.03 - Matemática III,B,"Lunes 14:00 - 16:00 Aula externa: 25
Martes 08:00 - 10:00 Aula externa: 11
Jueves 08:00 - 10:00 Aula externa: 11","['Hagman', ' Jorge Luis\nGregoret', ' Alba Graciela']",36 / 36
2011,Segundo Cuat.,93.03 - Matemática III,C,"Lunes 08:00 - 10:00 Aula externa: 120
Jueves 13:00 - 17:00 Aula externa: 131","['Cederbaum', ' Silvia\nGregoret', ' Alba Graciela']",27 / 36
2011,Segundo Cuat.,93.03 - Matemática III,MP,"Martes 13:00 - 17:00 Aula externa: 30
Miércoles 12:00 - 14:00 Aula externa: 10","['Hagman', ' Jorge Luis\nGregoret', ' Alba Graciela']",38 / 36
2011,Segundo Cuat.,93.03 - Matemática III,Q,"Lunes 12:00 - 14:00 Aula externa: 32
Jueves 10:00 - 14:00 Aula externa: 10","['Hagman', ' Jorge Luis\nFlorit', ' Patricia Teresa']",47 / 36
2011,Segundo Cuat.,93.04 - Matematica IV,K,"Miércoles 14:00 - 18:00 Aula externa: 104
Viernes 15:30 - 17:30 Aula externa: 113","['Peralta', ' Nora Beatriz\nDevoto', ' Jorge Andres\nMilan', ' Elida Ester']",17 / Ilimitado
2011,Segundo Cuat.,93.37 - Matematica IV,MP,"Martes 14:00 - 16:00 Aula externa: 32
Jueves 08:00 - 10:00 Aula externa: 32
Viernes 10:00 - 12:00 Aula externa: 32","['Florit', ' Patricia Teresa\nSirczuk', ' Diana Graciela']",33 / 25
2011,Segundo Cuat.,93.37 - Matematica IV,Q,"Martes 09:00 - 11:00 Aula externa: 131
Martes 14:00 - 16:00 Aula externa: 7
Miércoles 09:00 - 11:00 Aula externa: 111","['Fierens', ' Pablo Ignacio\nOsorio', ' Juliana']",25 / 25
2011,Segundo Cuat.,93.14 - Matematica IV (I),A,"Martes 11:00 - 13:00 Aula externa: 31
Jueves 11:00 - 13:00 Aula externa: 31
Jueves 14:00 - 16:00 Aula externa: 33","['Devoto', ' Jorge Andres\nPeralta', ' Nora Beatriz']",31 / 30
2011,Segundo Cuat.,93.14 - Matematica IV (I),B,"Martes 12:00 - 14:00 Aula externa: 25
Miércoles 12:00 - 16:00 Aula externa: 29","['Florit', ' Patricia Teresa\nMilan', ' Elida Ester\nSirczuk', ' Diana Graciela']",26 / 30
2011,Segundo Cuat.,93.38 - Matemática V,M,Viernes 15:00 - 18:00 Aula externa: 23,"['Delellis', ' Roberto Daniel\nDi Lorenzo', ' Francisco Javier']",16 / Ilimitado
2011,Segundo Cuat.,31.30 - Materiales Poliméricos,M,Lunes 18:00 - 21:00 Aula externa: 121,"['Botana', ' Adrián Franscisco']",25 / 26
2011,Segundo Cuat.,31.30 - Materiales Poliméricos,Q,Lunes 15:00 - 18:00 Aula externa: 110,"['Botana', ' Adrián Franscisco']",28 / 26
2011,Segundo Cuat.,11.16 - Materiales y Procesos,A,"Miércoles 19:00 - 22:00 Aula externa: 130
Jueves 19:00 - 22:00 Aula externa: 130","['Vicente', ' Eduardo Enrique\nCastañiza', ' Sebastian Miguel\nDe Bernardez', ' Leopoldo\nMaradei', ' Carlos\nMujica', ' Marcelo Mariano']",32 / 30
2011,Segundo Cuat.,11.16 - Materiales y Procesos,B,"Miércoles 19:00 - 22:00 Aula externa: 132
Jueves 19:00 - 22:00 Aula externa: 132","['Vicente', ' Eduardo Enrique\nCastañiza', ' Sebastian Miguel\nDe Bernardez', ' Leopoldo\nMaradei', ' Carlos\nMujica', ' Marcelo Mariano']",33 / 30
2011,Segundo Cuat.,31.22 - Mecánica de Fluidos,AP,"Lunes 10:00 - 13:00 Aula externa: 31
Miércoles 15:00 - 18:00 Aula externa: 31","['Pedreira', ' Patricio Hernán\nMolanes', ' Claudio Alejandro\nVieytes', ' Roberto Eduardo']",60 / 38
2011,Segundo Cuat.,31.22 - Mecánica de Fluidos,B,"Lunes 12:00 - 15:00 Aula externa: 10
Miércoles 11:00 - 14:00 Aula externa: 32","['Pedreira', ' Patricio Hernán\nMolanes', ' Claudio Alejandro\nVieytes', ' Roberto Eduardo']",49 / 38
2011,Segundo Cuat.,31.24 - Mecánica de Fluidos,E,Jueves 14:00 - 17:00 Aula externa: 106,"['Vieytes', ' Roberto Eduardo\nMolanes', ' Claudio Alejandro']",4 / Ilimitado
2011,Segundo Cuat.,31.26 - Mecánica de Fluidos,M,"Martes 19:00 - 22:00 Aula externa: 32
Miércoles 19:00 - 22:00 Aula externa: 25","['Vieytes', ' Roberto Eduardo']",46 / Ilimitado
2011,Segundo Cuat.,93.51 - Mecánica General,C,"Martes 13:00 - 15:00 Aula externa: 11
Miércoles 15:00 - 19:00 Aula externa: 11","['Rieznik', ' Andrés Anibal\nDelellis', ' Roberto Daniel']",20 / 28
2011,Segundo Cuat.,93.51 - Mecánica General,IAQ,"Lunes 14:00 - 18:00 Aula externa: 32
Jueves 17:00 - 19:00 Aula externa: 31","['Delellis', ' Roberto Daniel\nRinaldi', ' Miguel Angel']",26 / 28
2011,Segundo Cuat.,93.51 - Mecánica General,IB,"Martes 16:00 - 18:00 Aula externa: 31
Viernes 14:00 - 18:00 Aula externa: 31","['Rinaldi', ' Miguel Angel\nRatto', ' Jorge Oscar']",45 / 28
2011,Segundo Cuat.,93.51 - Mecánica General,MP,"Lunes 12:00 - 14:00 Aula externa: 26
Martes 16:00 - 18:00 Aula externa: 25
Jueves 14:00 - 16:00 Aula externa: 117","['Rinaldi', ' Horacio Daniel\nDelellis', ' Roberto Daniel\nRinaldi', ' Miguel Angel']",32 / 28
2011,Segundo Cuat.,31.33 - Mecanismos,M,Viernes 15:00 - 18:00 Aula externa: 121,"['Celani', ' Vicente Fidel\nSchiazzano', ' Rafael Alberto\nLeslabay', ' Pablo Enrique']",13 / Ilimitado
2011,Segundo Cuat.,31.27 - Mecanismos y Elementos de Máquinas,A,Miércoles 19:00 - 22:00 Aula externa: 31,"['Fiorentino', ' Norberto Eduardo\nFalco', ' Jorge Eduardo\nVazquez', ' Gustavo Alejandro\nDos Santos', ' Alejandro Claudio M.']",40 / 30
2011,Segundo Cuat.,31.27 - Mecanismos y Elementos de Máquinas,B,Miércoles 19:00 - 22:00 Aula externa: 32,"['Fiorentino', ' Norberto Eduardo\nFalco', ' Jorge Eduardo\nVazquez', ' Gustavo Alejandro\nDos Santos', ' Alejandro Claudio M.']",38 / 30
2011,Segundo Cuat.,31.99 - Mecatrónica Aplicada,K,Martes 13:00 - 16:00 Aula externa: 116,"['Zubiri', ' Juan Ignacio\nBonadeo', ' Claudio\nLerendegui', ' Norberto Marcelo\nPedreira', ' Patricio Hernán']",6 / Ilimitado
2011,Segundo Cuat.,21.87 - Mercado Eléctrico,E,Martes 17:00 - 20:00 Aula externa: 123,"['Schister', ' Mariano Javier\nGALLINO', ' ALEJANDRO']",4 / Ilimitado
2011,Segundo Cuat.,11.91 - Metodología de la Investigación,A,Martes 16:00 - 19:00 Aula externa: 29,"['Rancan', ' Claudio']",28 / 12
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,A,Miércoles 11:00 - 14:00 Aula externa: 135,"['Álvarez', ' Paola Marta\nJover', ' Maria Luisa\nManterola', ' Sergio Daniel']",30 / 25
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,B,Lunes 08:00 - 11:00 Aula externa: 132,"['Álvarez', ' Paola Marta\nManterola', ' Sergio Daniel\nGayoso', ' Maria Celia']",30 / 10
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,C,Lunes 11:00 - 14:00 Aula externa: 132,"['Álvarez', ' Paola Marta\nManterola', ' Sergio Daniel\nGayoso', ' Maria Celia']",13 / 25
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,DF,Miércoles 08:00 - 11:00 Aula externa: 135,"['Álvarez', ' Paola Marta\nJover', ' Maria Luisa\nManterola', ' Sergio Daniel']",22 / 25
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,E,Miércoles 14:00 - 17:00 Aula externa: 132,"['Álvarez', ' Paola Marta\nJover', ' Maria Luisa\nManterola', ' Sergio Daniel']",24 / 25
2011,Segundo Cuat.,94.24 - Metodología del Aprendizaje,S,Lunes 14:00 - 17:00 Aula externa: 23,"['Álvarez', ' Paola Marta\nGayoso', ' Maria Celia']",34 / 10
2011,Segundo Cuat.,93.07 - Métodos Numéricos,A,Viernes 09:00 - 12:00 Aula externa: 10,"['Esperon Abal', ' Maria Gabriela\nVillaverde', ' Francisco Fernando\nSosa', ' Marina']",39 / 30
2011,Segundo Cuat.,93.07 - Métodos Numéricos,B,Lunes 08:00 - 11:00 Aula externa: 10,"['Esperon Abal', ' Maria Gabriela\nVillaverde', ' Francisco Fernando\nGarcía', ' Jemina']",51 / 30
2011,Segundo Cuat.,93.07 - Métodos Numéricos,M,Jueves 14:00 - 17:00 Aula externa: 30,"['Esperon Abal', ' Maria Gabriela\nVillaverde', ' Francisco Fernando\nPeña', ' Nelly Haydee']",44 / 30
2011,Segundo Cuat.,93.75 - Métodos Numéricos Avanzados,S,"Jueves 15:00 - 18:00 Aula externa: Lab Inf
Viernes 15:00 - 18:00 Aula externa: 142","['Noni', ' Maria Laura\nFierens', ' Pablo Ignacio']",15 / Ilimitado
2011,Segundo Cuat.,61.81 - Microeconomía,A,Miércoles 12:00 - 15:00 Aula externa: 130,"['Ser', ' Silvia Graciela\nCoccolo', ' Pablo Bartolome']",30 / 25
2011,Segundo Cuat.,61.81 - Microeconomía,B,Jueves 12:00 - 15:00 Aula externa: 132,"['Abayu', ' Jorge Alejandro\nCoccolo', ' Pablo Bartolome']",24 / 25
2011,Segundo Cuat.,22.33 - Microelectrónica,K,Miércoles 19:00 - 22:00 Aula externa: 7,"['Baez', ' Eduardo Diocles\nCesaretti', ' Juan Manuel']",5 / Ilimitado
2011,Segundo Cuat.,22.35 - Microtrasductores,K,,[''],0 / Ilimitado
2011,Segundo Cuat.,31.29 - Motores de Combustión Interna,M,"Lunes 15:00 - 18:00 Aula externa: 121
Miércoles 14:00 - 17:00 Aula externa: Lab Mecanica
Jueves 10:00 - 13:00 Aula externa: Lab Mecanica","['Celani', ' Vicente Fidel\nZubiri', ' Juan Ignacio']",18 / 25
2011,Segundo Cuat.,14.31 - Neuromanagement (Seminario - 16/08/2011 - 06/09/2011),A,Martes 16:00 - 19:00 Aula externa: 152,"['Cibeira', ' Agustin Alfonso']",48 / 12
2011,Segundo Cuat.,12.11 - Operaciones Unitarias I,Q,"Martes 19:00 - 22:00 Aula externa: 110
Miércoles 19:30 - 22:00 Aula externa: 110","['Montes', ' Juan Manuel\nMedrano Allende', ' Juan Ignacio\nGonzález Checchin', ' Pablo Marcelo']",13 / Ilimitado
2011,Segundo Cuat.,12.12 - Operaciones Unitarias II,Q,"Lunes 18:00 - 21:00 Aula externa: 110
Jueves 19:00 - 22:00 Aula externa: 110","['Cao', ' Eduardo\nMontes', ' Juan Manuel']",16 / Ilimitado
2011,Segundo Cuat.,12.13 - Operaciones Unitarias III,Q,"Martes 18:30 - 21:30 Aula externa: 154
Jueves 14:00 - 17:00 Aula externa: 142","['Arufe', ' Gonzalo Lorenzo\nAude Luppi', ' Vergenie Edith\nChiora', ' Leandro Esteban']",16 / Ilimitado
2011,Segundo Cuat.,32.62 - Organizacion de Astilleros,N,Miércoles 16:30 - 19:30 Aula externa: 106,"['Ballabio', ' Victor Gabriel']",1 / Ilimitado
2011,Segundo Cuat.,11.10 - Organización de la Producción I,A,"Miércoles 14:00 - 17:00 Aula externa: 23
Jueves 08:00 - 11:00 Aula externa: 29","['Rabboni', ' Iris Monica\nPingitore', ' Ana Belén\nSoto', ' Marcela Fabiana\nLopez Martí', ' Juan Carlos\nMattia', ' Norberto Orlando\nCarola', ' Luis Federico']",29 / 27
2011,Segundo Cuat.,11.10 - Organización de la Producción I,B,"Martes 18:00 - 21:00 Aula externa: 120
Jueves 18:00 - 21:00 Aula externa: 120","['Polti', ' Jose Luis\nLucioli', ' Mónica Susana\nMattia', ' Norberto Orlando\nPons', ' Ines Aida\nCodesal', ' Maria Daniela']",24 / 27
2011,Segundo Cuat.,11.10 - Organización de la Producción I,C,"Martes 18:00 - 21:00 Aula externa: 121
Jueves 18:00 - 21:00 Aula externa: 121",[''],2 / 27
2011,Segundo Cuat.,11.02 - Organización de la Producción II,A,"Lunes 15:00 - 18:00 Aula externa: 133
Viernes 18:00 - 21:00 Aula externa: 133","['Alazraqui', ' Alberto Eduardo\nGerpe', ' Angela Viviana\nDajczgewand', ' Jose\nLöwi', ' Debora\nIsaurralde', ' Silvia Susana\nRodríguez', ' María Julieta\nRiestra', ' Mara Silvia']",29 / 27
2011,Segundo Cuat.,11.02 - Organización de la Producción II,B,"Lunes 18:00 - 21:00 Aula externa: 133
Viernes 15:00 - 18:00 Aula externa: 133","['Alazraqui', ' Alberto Eduardo\nGerpe', ' Angela Viviana\nDajczgewand', ' Jose\nLöwi', ' Debora\nIsaurralde', ' Silvia Susana\nRodríguez', ' María Julieta\nRiestra', ' Mara Silvia']",44 / 27
2011,Segundo Cuat.,94.60 - Panorama Histórico Global,A,Martes 10:00 - 13:00 Aula externa: 132,"['DIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María']",31 / 18
2011,Segundo Cuat.,94.60 - Panorama Histórico Global,B,Martes 18:00 - 21:00 Aula externa: 132,"['DIAZ LEIMBACHER', ' ENRIQUE DANIEL\nRuibal', ' Juan María\nRoldan', ' Juan Eduardo']",25 / 18
2011,Segundo Cuat.,41.03 - Perforación Petrolera I,P,Lunes 18:00 - 21:00 Aula externa: 22,"['Catzman', ' Tomás Gonzalo\nRabanaque Diaz', ' Luis\nGhidina', ' Daniel Elio\nPiagentini', ' Horacio Mauricio']",16 / Ilimitado
2011,Segundo Cuat.,41.08 - Petrofísica y Fluidos de Reservorios,P,"Miércoles 18:00 - 21:00 Aula externa: 22
Viernes 12:00 - 18:00 Aula externa: Lab Simulacion
Viernes 18:00 - 21:00 Aula externa: 142","['Estrada', ' Sebastián Javier\nPaoletti', ' Carlos Alejandro\nAstesiano', ' Daniel Osvaldo\nRosbaco', ' Juan Antonio\nFondevila Sancet', ' Gastón\nViglione', ' Lucas Esteban']",17 / Ilimitado
2011,Segundo Cuat.,11.46 - Planeamiento Estratégico,A,Lunes 18:00 - 21:00 Aula externa: 30,"['Felder', ' Ruben Dario\nQüerio', ' Federico Humberto\nBoullon', ' Fernando\nBassani', ' Edgardo']",35 / 27
2011,Segundo Cuat.,11.46 - Planeamiento Estratégico,B,Lunes 15:00 - 18:00 Aula externa: 30,"['Felder', ' Ruben Dario\nQüerio', ' Federico Humberto\nBoullon', ' Fernando\nBassani', ' Edgardo']",27 / 27
2011,Segundo Cuat.,61.20 - Presupuesto y Control,A,Martes 15:00 - 18:00 Aula externa: 11,"['Pose', ' Eduardo Francisco\nLaterrade', ' Mariana\nCoccolo', ' Pablo Bartolome\nPiantanida', ' Horacio\nDominguez Zoth', ' Martín']",40 / 30
2011,Segundo Cuat.,61.20 - Presupuesto y Control,B,Martes 19:00 - 22:00 Aula externa: 11,"['Pose', ' Eduardo Francisco\nLaterrade', ' Mariana\nCoccolo', ' Pablo Bartolome\nPiantanida', ' Horacio\nDominguez Zoth', ' Martín']",25 / 30
2011,Segundo Cuat.,93.36 - Probabilidad,A,Viernes 14:00 - 17:00 Aula externa: 131,"['Galibert', ' Maria Silvia\nAlvarez Ponte', ' Lucia Ines']",23 / 45
2011,Segundo Cuat.,93.36 - Probabilidad,B,Jueves 14:00 - 17:00 Aula externa: 31,"['Galibert', ' Maria Silvia\nAlvarez Ponte', ' Lucia Ines']",60 / 45
2011,Segundo Cuat.,93.22 - Probabilidad y Estadística,MP,"Martes 09:00 - 13:00 Aula externa: 135
Jueves 10:00 - 12:00 Aula externa: 11","['Gregoret', ' Alba Graciela\nCastro Kuriss', ' Claudia Adriana']",27 / 25
2011,Segundo Cuat.,93.22 - Probabilidad y Estadística,Q,"Lunes 08:00 - 12:00 Aula externa: 111
Viernes 13:00 - 15:00 Aula externa: 25","['Peña', ' Nelly Haydee\nBuongiorno de Barugel', ' Claudia María Haydeé']",35 / 25
2011,Segundo Cuat.,93.24 - Probabilidad y Estadística,KS,"Lunes 11:00 - 13:00 Aula externa: 133
Martes 11:00 - 13:00 Aula externa: 152
Jueves 11:00 - 13:00 Aula externa: 32","['García', ' Jemina\nVillaverde', ' Francisco Fernando']",48 / Ilimitado
2011,Segundo Cuat.,22.48 - Procesamiento de Imágenes,K,Miércoles 16:00 - 19:00 Aula externa: 8,"['Risk', ' Marcelo Raul\nJacoby', ' Daniel Andres\nPrendes', ' Jorge David']",12 / Ilimitado
2011,Segundo Cuat.,22.47 - Procesamiento de Voz,K,Martes 15:00 - 18:00 Aula externa: 106,"['Ressl', ' Marc S.\nSaint-Nom', ' Haydee Roxana\nPrendes', ' Jorge David']",9 / Ilimitado
2011,Segundo Cuat.,31.67 - Procesos de Manufactura I,M,Lunes 18:00 - 21:00 Aula externa: 126,"['Cabot', ' Pedro Jesus\nRaffo', ' Federico']",5 / Ilimitado
2011,Segundo Cuat.,31.65 - Procesos de Manufactura II,MIQ,Viernes 19:00 - 22:00 Aula externa: 125,"['Andreone', ' Carlos Alberto']",26 / Ilimitado
2011,Segundo Cuat.,41.27 - Producción de Petróleo,P,"Martes 19:00 - 22:00 Aula externa: 113
Jueves 19:00 - 22:00 Aula externa: 113","['Shiratori', ' Julio Alfredo']",29 / Ilimitado
2011,Segundo Cuat.,71.85 - Programación,A,"Miércoles 08:00 - 11:00 Aula externa: Lab Universia
Viernes 11:00 - 14:00 Aula externa: Lab Universia","['Olcese', ' Alfredo Alberto\nGhisalberti', ' Maria Victoria']",32 / 22
2011,Segundo Cuat.,71.85 - Programación,B,"Lunes 14:00 - 17:00 Aula externa: Lab C
Miércoles 14:00 - 17:00 Aula externa: Lab C","['Ghisalberti', ' Maria Victoria']",16 / 22
2011,Segundo Cuat.,71.56 - Programación Básica,AP,Viernes 08:00 - 11:00 Aula externa: Lab A,"['Olcese', ' Alfredo Alberto\nGhisalberti', ' Maria Victoria']",58 / 45
2011,Segundo Cuat.,71.56 - Programación Básica,B,Lunes 08:00 - 11:00 Aula externa: Lab C y Lab Universia,"['Fernandez', ' Diana Beatriz\nGhisalberti', ' Maria Victoria']",44 / 45
2011,Segundo Cuat.,71.56 - Programación Básica,C,Lunes 08:00 - 08:00 Aula externa: Lab A,[''],0 / 30
2011,Segundo Cuat.,72.42 - Programación de Objetos Distribuidos,S,Lunes 19:00 - 22:00 Aula externa: Lab Informatica,"['Yoshizaki', ' Gustavo\nNardi', ' Christian Damian\nAbad', ' Pablo Eduardo']",27 / Ilimitado
2011,Segundo Cuat.,72.60 - Programación Funcional,S,Lunes 13:00 - 16:00 Aula externa: Lab Informatica,"['Martinez Lopez', ' Pablo Ernesto\nPennella', ' Valeria Verónica']",8 / 15
2011,Segundo Cuat.,22.07 - Programación I,K,"Lunes 11:00 - 13:00 Aula externa: 12
Miércoles 09:00 - 13:00 Aula externa: 12","['Magliola', ' Nicolas\nQuintero Rincon', ' Antonio\nJacoby', ' Daniel Andres']",13 / Ilimitado
2011,Segundo Cuat.,72.31 - Programación Imperativa,S,"Martes 13:00 - 15:00 Aula externa: 29
Martes 15:00 - 17:00 Aula externa: Lab Informatica
Miércoles 08:00 - 11:00 Aula externa: 133
Viernes 10:00 - 12:00 Aula externa: 111","['Arias Roig', ' Ana Maria\nGarberoglio', ' Marcelo Fabio']",30 / Ilimitado
2011,Segundo Cuat.,72.33 - Programación Orientada a Objetos,S,"Martes 11:00 - 13:00 Aula externa: Lab Informatica
Miércoles 14:00 - 16:00 Aula externa: Lab Informatica
Jueves 11:00 - 13:00 Aula externa: Lab Informatica","['Bigio', ' Rafael Martín\nZabaleta', ' Silvia Laura\nGregoire', ' Andres Santiago']",27 / Ilimitado
2011,Segundo Cuat.,72.07 - Protocolos de Comunicación,S,"Martes 19:00 - 22:00 Aula externa: 104
Miércoles 19:00 - 22:00 Aula externa: Lab Informatica","['Sotuyo Dodero', ' Juan Martin\nZunino', ' Fernando Javier']",6 / Ilimitado
2011,Segundo Cuat.,72.38 - Proyecto de Aplicaciones Web,S,"Martes 15:00 - 19:00 Aula externa: Lab Informatica
Jueves 14:00 - 16:00 Aula externa: Lab Informática","['Zabaleta', ' Silvia Laura\nBigio', ' Rafael Martín']",3 / Ilimitado
2011,Segundo Cuat.,99.25 - Proyecto de Fin de Carrera de Intercambio,INT,,[''],7 / Ilimitado
2011,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 01/08/2010 - 31/07/2011),Q,Lunes 13:00 - 19:00 Aula externa: 142,"['Chard', ' Claudio Raul\nCao', ' Eduardo\nMolina Ramos', ' Merwin Espartaco\nLopez', ' Mariela']",12 / Ilimitado
2011,Segundo Cuat.,12.90 - Proyecto de Plantas (Anual - 01/08/2011 - 27/07/2012),Q,"Lunes 13:00 - 15:00 Aula externa: 116
Jueves 19:00 - 22:00 Aula externa: 105","['Lopez', ' Mariela\nCao', ' Eduardo\nChard', ' Claudio Raul\nLuciana', ' Terrón']",3 / Ilimitado
2011,Segundo Cuat.,72.45 - Proyecto Final (Anual - 01/08/2010 - 31/07/2011),S,Viernes 19:00 - 22:00 Aula externa: 110,"['Marquez', ' Martin Andres\nBlanco', ' Gaston Luis\nBaños', ' Gabriel Victor\nFrias', ' Marcelo Fabian\nAbad', ' Pablo Eduardo\nGomez', ' Leticia Irene\nSantos', ' Juan Miguel\nGomez', ' Silvia Alicia\nParisi', ' Daniel Ricardo\nCoffey', ' Santiago Andres']",14 / Ilimitado
2011,Segundo Cuat.,72.45 - Proyecto Final (Anual - 01/08/2011 - 27/07/2012),S,Viernes 19:00 - 22:00 Aula externa: Lab Inf,"['Frias', ' Marcelo Fabian\nParisi', ' Daniel Ricardo\nGomez', ' Silvia Alicia\nMarquez', ' Martin Andres\nZabaleta', ' Silvia Laura\nGomez', ' Leticia Irene']",6 / Ilimitado
2011,Segundo Cuat.,11.99 - Proyecto Final de Ingenieria Industrial,A,Lunes 19:00 - 22:00 Aula externa: 117,"['Catalano Dupuy', ' Maximiliano Nicolas\nLEZAMA', ' JUAN MARCELO\nJalil', ' Jose Nestor']",64 / Ilimitado
2011,Segundo Cuat.,12.88 - Proyecto Final en Materiales,Q,Miércoles 12:00 - 15:00 Aula externa: 154,"['Belinco', ' César Gustavo']",0 / Ilimitado
2011,Segundo Cuat.,14.06 - Proyecto y Diseño de una Planta Industrial (Seminario - 14/09/2011 - 12/10/2011),A,Miércoles 10:00 - 13:00 Aula externa: 154,[''],16 / 20
2011,Segundo Cuat.,12.09 - Química,S,Viernes 08:00 - 11:00 Aula externa: 12,"['Testa Fernandez', ' Juan Jose\nGentile', ' Guillermina José']",19 / Ilimitado
2011,Segundo Cuat.,12.19 - Química Analítica,Q,"Jueves 14:00 - 17:00 Aula externa: 130
Viernes 13:00 - 15:00 Aula externa: 135
Viernes 15:00 - 18:00 Aula externa: Lab Quimica","['González', ' Graciela Alicia\nLuna', ' Pablo Cesar\nStripeikis', ' Jorge Daniel']",17 / Ilimitado
2011,Segundo Cuat.,12.01 - Química I,A,"Martes 08:00 - 10:00 Aula externa: 25
Martes 14:00 - 17:00 Aula externa: Lab Quimica
Jueves 08:00 - 10:00 Aula externa: 25","['Meich', ' Veronica Cecilia\nPaya', ' Miguel Adolfo\nIglesias', ' Graciela Susana\nLuna', ' Pablo Cesar']",37 / 18
2011,Segundo Cuat.,12.01 - Química I,B,"Martes 14:00 - 17:00 Aula externa: Lab Quimica
Martes 17:00 - 20:00 Aula externa: Lab Quimica
Jueves 10:00 - 12:00 Aula externa: 25
Viernes 11:00 - 13:00 Aula externa: 25","['Meich', ' Veronica Cecilia\nGagey', ' Susana Maria\nTesta Fernandez', ' Juan Jose\nLuna', ' Pablo Cesar']",37 / 18
2011,Segundo Cuat.,12.01 - Química I,C,"Lunes 13:00 - 15:00 Aula externa: 29
Martes 11:00 - 14:00 Aula externa: Lab Quimica
Viernes 12:00 - 14:00 Aula externa: 31","['Meich', ' Veronica Cecilia\nBertini', ' Liliana Maria\nTesta Fernandez', ' Juan Jose\nIglesias', ' Graciela Susana']",39 / 18
2011,Segundo Cuat.,12.01 - Química I,D,"Martes 08:00 - 11:00 Aula externa: Lab Quimica
Jueves 12:00 - 14:00 Aula externa: 26
Viernes 14:00 - 16:00 Aula externa: 26","['Meich', ' Veronica Cecilia\nGagey', ' Susana Maria\nSanchez', ' Lidia Pilar\nTesta Fernandez', ' Juan Jose']",41 / 18
2011,Segundo Cuat.,12.01 - Química I,E,"Lunes 09:00 - 11:00 Aula externa: 25
Miércoles 08:00 - 10:00 Aula externa: 25
Jueves 14:00 - 17:00 Aula externa: Lab Quimica","['Gentile', ' Guillermina José\nAvanzo', ' Romina Edith\nGagey', ' Susana Maria\nPaya', ' Miguel Adolfo\nMolnár', ' Edith María']",44 / 18
2011,Segundo Cuat.,12.01 - Química I,F,"Lunes 11:00 - 13:00 Aula externa: 25
Miércoles 13:00 - 15:00 Aula externa: 30
Jueves 11:00 - 14:00 Aula externa: Lab Quimica","['Gentile', ' Guillermina José\nSanchez', ' Lidia Pilar\nIglesias', ' Graciela Susana']",37 / 18
2011,Segundo Cuat.,12.02 - Química II,A,"Martes 11:00 - 14:00 Aula externa: Lab Quimica
Miércoles 08:00 - 10:00 Aula externa: 13
Viernes 08:00 - 10:00 Aula externa: 29","['Stripeikis', ' Jorge Daniel\nBertini', ' Liliana Maria\nIglesias', ' Graciela Susana\nTesta Fernandez', ' Juan Jose']",24 / 22
2011,Segundo Cuat.,12.02 - Química II,B,"Lunes 09:00 - 11:00 Aula externa: 29
Miércoles 08:00 - 10:00 Aula externa: 29
Jueves 11:00 - 14:00 Aula externa: Lab Quimica","['Gagey', ' Susana Maria\nIglesias', ' Graciela Susana\nSanchez', ' Lidia Pilar']",24 / 22
